"Year","Clave","CVE_ENT","Entidad","CVE_MUN","Municipio","CODGEO","Indicador","Ponderador","Valor"
2015,"019","21","Puebla","211","Zaragoza","21211","Porcentaje de población en pobreza extrema","15,912","6.08"
2010,"019","21","Puebla","212","Zautla","21212","Porcentaje de población en pobreza extrema","16,608","30.33"
2015,"019","21","Puebla","212","Zautla","21212","Porcentaje de población en pobreza extrema","13,268","22.97"
2010,"019","21","Puebla","213","Zihuateutla","21213","Porcentaje de población en pobreza extrema","15,927","27.39"
2015,"019","21","Puebla","213","Zihuateutla","21213","Porcentaje de población en pobreza extrema","14,634","20.95"
2010,"019","21","Puebla","214","Zinacatepec","21214","Porcentaje de población en pobreza extrema","21,237","16.45"
2015,"019","21","Puebla","214","Zinacatepec","21214","Porcentaje de población en pobreza extrema","15,387","17.13"
2010,"019","21","Puebla","215","Zongozotla","21215","Porcentaje de población en pobreza extrema","4,597","33.95"
2015,"019","21","Puebla","215","Zongozotla","21215","Porcentaje de población en pobreza extrema","4,948","32.23"
2010,"019","21","Puebla","216","Zoquiapan","21216","Porcentaje de población en pobreza extrema","2,637","38.18"
2015,"019","21","Puebla","216","Zoquiapan","21216","Porcentaje de población en pobreza extrema","2,463","40.39"
2010,"019","21","Puebla","217","Zoquitlán","21217","Porcentaje de población en pobreza extrema","20,481","61.45"
2015,"019","21","Puebla","217","Zoquitlán","21217","Porcentaje de población en pobreza extrema","18,451","57.92"
2010,"019","22","Querétaro","001","Amealco de Bonfil","22001","Porcentaje de población en pobreza extrema","73,391","21.42"
2015,"019","22","Querétaro","001","Amealco de Bonfil","22001","Porcentaje de población en pobreza extrema","60,063","15.07"
2010,"019","22","Querétaro","003","Arroyo Seco","22003","Porcentaje de población en pobreza extrema","16,979","18.01"
2015,"019","22","Querétaro","003","Arroyo Seco","22003","Porcentaje de población en pobreza extrema","13,496","6.86"
2010,"019","22","Querétaro","004","Cadereyta de Montes","22004","Porcentaje de población en pobreza extrema","79,120","18.02"
2015,"019","22","Querétaro","004","Cadereyta de Montes","22004","Porcentaje de población en pobreza extrema","77,942","9.36"
2010,"019","22","Querétaro","005","Colón","22005","Porcentaje de población en pobreza extrema","53,574","9.15"
2015,"019","22","Querétaro","005","Colón","22005","Porcentaje de población en pobreza extrema","67,159","4.07"
2010,"019","22","Querétaro","006","Corregidora","22006","Porcentaje de población en pobreza extrema","139,070","0.64"
2015,"019","22","Querétaro","006","Corregidora","22006","Porcentaje de población en pobreza extrema","168,462","0.97"
2010,"019","22","Querétaro","011","El Marqués","22011","Porcentaje de población en pobreza extrema","117,810","8.02"
2015,"019","22","Querétaro","011","El Marqués","22011","Porcentaje de población en pobreza extrema","160,077","2.51"
2010,"019","22","Querétaro","007","Ezequiel Montes","22007","Porcentaje de población en pobreza extrema","44,719","8.97"
2015,"019","22","Querétaro","007","Ezequiel Montes","22007","Porcentaje de población en pobreza extrema","40,018","5.21"
2010,"019","22","Querétaro","008","Huimilpan","22008","Porcentaje de población en pobreza extrema","47,554","8.63"
2015,"019","22","Querétaro","008","Huimilpan","22008","Porcentaje de población en pobreza extrema","41,226","4.97"
2010,"019","22","Querétaro","009","Jalpan de Serra","22009","Porcentaje de población en pobreza extrema","27,421","19.45"
2015,"019","22","Querétaro","009","Jalpan de Serra","22009","Porcentaje de población en pobreza extrema","25,190","10.61"
2010,"019","22","Querétaro","010","Landa de Matamoros","22010","Porcentaje de población en pobreza extrema","25,469","25.84"
2015,"019","22","Querétaro","010","Landa de Matamoros","22010","Porcentaje de población en pobreza extrema","19,020","11.42"
2010,"019","22","Querétaro","012","Pedro Escobedo","22012","Porcentaje de población en pobreza extrema","62,691","7.19"
2015,"019","22","Querétaro","012","Pedro Escobedo","22012","Porcentaje de población en pobreza extrema","71,339","3.21"
2010,"019","22","Querétaro","013","Peñamiller","22013","Porcentaje de población en pobreza extrema","22,849","12.82"
2015,"019","22","Querétaro","013","Peñamiller","22013","Porcentaje de población en pobreza extrema","19,814","11.80"
2010,"019","22","Querétaro","002","Pinal de Amoles","22002","Porcentaje de población en pobreza extrema","39,540","24.82"
2015,"019","22","Querétaro","002","Pinal de Amoles","22002","Porcentaje de población en pobreza extrema","20,628","23.23"
2010,"019","22","Querétaro","014","Querétaro","22014","Porcentaje de población en pobreza extrema","761,032","2.97"
2015,"019","22","Querétaro","014","Querétaro","22014","Porcentaje de población en pobreza extrema","849,967","1.46"
2010,"019","22","Querétaro","015","San Joaquín","22015","Porcentaje de población en pobreza extrema","9,121","30.64"
2015,"019","22","Querétaro","015","San Joaquín","22015","Porcentaje de población en pobreza extrema","9,372","6.26"
2010,"019","22","Querétaro","016","San Juan del Río","22016","Porcentaje de población en pobreza extrema","240,603","6.37"
2015,"019","22","Querétaro","016","San Juan del Río","22016","Porcentaje de población en pobreza extrema","267,061","2.63"
2010,"019","22","Querétaro","017","Tequisquiapan","22017","Porcentaje de población en pobreza extrema","61,307","8.67"
2015,"019","22","Querétaro","017","Tequisquiapan","22017","Porcentaje de población en pobreza extrema","69,563","3.21"
2010,"019","22","Querétaro","018","Tolimán","22018","Porcentaje de población en pobreza extrema","29,930","19.66"
2015,"019","22","Querétaro","018","Tolimán","22018","Porcentaje de población en pobreza extrema","32,997","10.58"
2010,"019","23","Quintana Roo","010","Bacalar","23010","Porcentaje de población en pobreza extrema","",""
2015,"019","23","Quintana Roo","010","Bacalar","23010","Porcentaje de población en pobreza extrema","30,165","35.31"
2010,"019","23","Quintana Roo","005","Benito Juárez","23005","Porcentaje de población en pobreza extrema","670,628","3.65"
2015,"019","23","Quintana Roo","005","Benito Juárez","23005","Porcentaje de población en pobreza extrema","794,164","2.62"
2010,"019","23","Quintana Roo","001","Cozumel","23001","Porcentaje de población en pobreza extrema","83,434","3.37"
2015,"019","23","Quintana Roo","001","Cozumel","23001","Porcentaje de población en pobreza extrema","87,900","3.03"
2010,"019","23","Quintana Roo","002","Felipe Carrillo Puerto","23002","Porcentaje de población en pobreza extrema","72,323","21.60"
2015,"019","23","Quintana Roo","002","Felipe Carrillo Puerto","23002","Porcentaje de población en pobreza extrema","80,210","24.74"
2010,"019","23","Quintana Roo","003","Isla Mujeres","23003","Porcentaje de población en pobreza extrema","18,737","5.17"
2015,"019","23","Quintana Roo","003","Isla Mujeres","23003","Porcentaje de población en pobreza extrema","23,166","3.44"
2010,"019","23","Quintana Roo","006","José María Morelos","23006","Porcentaje de población en pobreza extrema","29,288","30.98"
2015,"019","23","Quintana Roo","006","José María Morelos","23006","Porcentaje de población en pobreza extrema","33,825","27.13"
2010,"019","23","Quintana Roo","007","Lázaro Cárdenas","23007","Porcentaje de población en pobreza extrema","32,038","15.13"
2015,"019","23","Quintana Roo","007","Lázaro Cárdenas","23007","Porcentaje de población en pobreza extrema","32,826","16.71"
2010,"019","23","Quintana Roo","004","Othón P. Blanco","23004","Porcentaje de población en pobreza extrema","264,815","8.06"
2015,"019","23","Quintana Roo","004","Othón P. Blanco","23004","Porcentaje de población en pobreza extrema","242,523","5.66"
2010,"019","23","Quintana Roo","008","Solidaridad","23008","Porcentaje de población en pobreza extrema","162,991","3.47"
2015,"019","23","Quintana Roo","008","Solidaridad","23008","Porcentaje de población en pobreza extrema","224,084","1.84"
2010,"019","23","Quintana Roo","009","Tulum","23009","Porcentaje de población en pobreza extrema","28,049","9.73"
2015,"019","23","Quintana Roo","009","Tulum","23009","Porcentaje de población en pobreza extrema","38,388","5.34"
2010,"019","24","San Luis Potosí","001","Ahualulco","24001","Porcentaje de población en pobreza extrema","18,872","25.92"
2015,"019","24","San Luis Potosí","001","Ahualulco","24001","Porcentaje de población en pobreza extrema","18,343","10.38"
2010,"019","24","San Luis Potosí","002","Alaquines","24002","Porcentaje de población en pobreza extrema","8,499","24.73"
2015,"019","24","San Luis Potosí","002","Alaquines","24002","Porcentaje de población en pobreza extrema","8,432","25.67"
2010,"019","24","San Luis Potosí","003","Aquismón","24003","Porcentaje de población en pobreza extrema","43,274","65.81"
2015,"019","24","San Luis Potosí","003","Aquismón","24003","Porcentaje de población en pobreza extrema","52,435","28.13"
2010,"019","24","San Luis Potosí","004","Armadillo de los Infante","24004","Porcentaje de población en pobreza extrema","5,016","32.18"
2015,"019","24","San Luis Potosí","004","Armadillo de los Infante","24004","Porcentaje de población en pobreza extrema","4,132","15.16"
2010,"019","24","San Luis Potosí","053","Axtla de Terrazas","24053","Porcentaje de población en pobreza extrema","32,042","46.41"
2015,"019","24","San Luis Potosí","053","Axtla de Terrazas","24053","Porcentaje de población en pobreza extrema","37,070","26.93"
2010,"019","24","San Luis Potosí","006","Catorce","24006","Porcentaje de población en pobreza extrema","9,800","11.98"
2015,"019","24","San Luis Potosí","006","Catorce","24006","Porcentaje de población en pobreza extrema","9,863","11.23"
2010,"019","24","San Luis Potosí","007","Cedral","24007","Porcentaje de población en pobreza extrema","17,290","8.21"
2015,"019","24","San Luis Potosí","007","Cedral","24007","Porcentaje de población en pobreza extrema","17,355","3.94"
2010,"019","24","San Luis Potosí","008","Cerritos","24008","Porcentaje de población en pobreza extrema","21,644","16.27"
2015,"019","24","San Luis Potosí","008","Cerritos","24008","Porcentaje de población en pobreza extrema","20,494","7.46"
2010,"019","24","San Luis Potosí","009","Cerro de San Pedro","24009","Porcentaje de población en pobreza extrema","3,968","7.83"
2015,"019","24","San Luis Potosí","009","Cerro de San Pedro","24009","Porcentaje de población en pobreza extrema","4,611","3.78"
2010,"019","24","San Luis Potosí","015","Charcas","24015","Porcentaje de población en pobreza extrema","19,705","13.93"
2015,"019","24","San Luis Potosí","015","Charcas","24015","Porcentaje de población en pobreza extrema","19,537","7.76"
2010,"019","24","San Luis Potosí","011","Ciudad Fernández","24011","Porcentaje de población en pobreza extrema","44,178","17.23"
2015,"019","24","San Luis Potosí","011","Ciudad Fernández","24011","Porcentaje de población en pobreza extrema","45,433","9.23"
2010,"019","24","San Luis Potosí","013","Ciudad Valles","24013","Porcentaje de población en pobreza extrema","170,372","8.23"
2015,"019","24","San Luis Potosí","013","Ciudad Valles","24013","Porcentaje de población en pobreza extrema","190,242","7.11"
2010,"019","24","San Luis Potosí","010","Ciudad del Maíz","24010","Porcentaje de población en pobreza extrema","31,362","16.45"
2015,"019","24","San Luis Potosí","010","Ciudad del Maíz","24010","Porcentaje de población en pobreza extrema","30,565","16.06"
2010,"019","24","San Luis Potosí","014","Coxcatlán","24014","Porcentaje de población en pobreza extrema","14,470","37.63"
2015,"019","24","San Luis Potosí","014","Coxcatlán","24014","Porcentaje de población en pobreza extrema","14,089","34.53"
2010,"019","24","San Luis Potosí","005","Cárdenas","24005","Porcentaje de población en pobreza extrema","16,594","15.27"
2015,"019","24","San Luis Potosí","005","Cárdenas","24005","Porcentaje de población en pobreza extrema","17,157","8.40"
2010,"019","24","San Luis Potosí","016","Ebano","24016","Porcentaje de población en pobreza extrema","46,268","18.52"
2015,"019","24","San Luis Potosí","016","Ebano","24016","Porcentaje de población en pobreza extrema","41,098","15.37"
2010,"019","24","San Luis Potosí","058","El Naranjo","24058","Porcentaje de población en pobreza extrema","20,760","10.22"
2015,"019","24","San Luis Potosí","058","El Naranjo","24058","Porcentaje de población en pobreza extrema","22,184","7.98"
2010,"019","24","San Luis Potosí","017","Guadalcázar","24017","Porcentaje de población en pobreza extrema","25,831","33.24"
2015,"019","24","San Luis Potosí","017","Guadalcázar","24017","Porcentaje de población en pobreza extrema","27,532","19.33"
2010,"019","24","San Luis Potosí","018","Huehuetlán","24018","Porcentaje de población en pobreza extrema","16,144","48.78"
2015,"019","24","San Luis Potosí","018","Huehuetlán","24018","Porcentaje de población en pobreza extrema","17,336","23.89"
2010,"019","24","San Luis Potosí","019","Lagunillas","24019","Porcentaje de población en pobreza extrema","5,132","19.99"
2015,"019","24","San Luis Potosí","019","Lagunillas","24019","Porcentaje de población en pobreza extrema","5,545","21.52"
2010,"019","24","San Luis Potosí","020","Matehuala","24020","Porcentaje de población en pobreza extrema","89,135","6.74"
2015,"019","24","San Luis Potosí","020","Matehuala","24020","Porcentaje de población en pobreza extrema","100,611","3.30"
2010,"019","24","San Luis Potosí","057","Matlapa","24057","Porcentaje de población en pobreza extrema","35,099","33.73"
2015,"019","24","San Luis Potosí","057","Matlapa","24057","Porcentaje de población en pobreza extrema","28,046","25.29"
2010,"019","24","San Luis Potosí","021","Mexquitic de Carmona","24021","Porcentaje de población en pobreza extrema","50,789","18.77"
2015,"019","24","San Luis Potosí","021","Mexquitic de Carmona","24021","Porcentaje de población en pobreza extrema","64,337","7.08"
2010,"019","24","San Luis Potosí","022","Moctezuma","24022","Porcentaje de población en pobreza extrema","20,942","23.17"
2015,"019","24","San Luis Potosí","022","Moctezuma","24022","Porcentaje de población en pobreza extrema","19,121","12.08"
2010,"019","24","San Luis Potosí","023","Rayón","24023","Porcentaje de población en pobreza extrema","15,185","20.79"
2015,"019","24","San Luis Potosí","023","Rayón","24023","Porcentaje de población en pobreza extrema","14,007","15.91"
2010,"019","24","San Luis Potosí","024","Rioverde","24024","Porcentaje de población en pobreza extrema","93,084","16.06"
2015,"019","24","San Luis Potosí","024","Rioverde","24024","Porcentaje de población en pobreza extrema","93,291","9.77"
2010,"019","24","San Luis Potosí","025","Salinas","24025","Porcentaje de población en pobreza extrema","27,997","16.81"
2015,"019","24","San Luis Potosí","025","Salinas","24025","Porcentaje de población en pobreza extrema","27,905","8.23"
2010,"019","24","San Luis Potosí","026","San Antonio","24026","Porcentaje de población en pobreza extrema","7,727","62.48"
2015,"019","24","San Luis Potosí","026","San Antonio","24026","Porcentaje de población en pobreza extrema","9,517","48.66"
2010,"019","24","San Luis Potosí","027","San Ciro de Acosta","24027","Porcentaje de población en pobreza extrema","10,007","18.56"
2015,"019","24","San Luis Potosí","027","San Ciro de Acosta","24027","Porcentaje de población en pobreza extrema","9,451","11.45"
2010,"019","24","San Luis Potosí","028","San Luis Potosí","24028","Porcentaje de población en pobreza extrema","786,797","3.03"
2015,"019","24","San Luis Potosí","028","San Luis Potosí","24028","Porcentaje de población en pobreza extrema","866,425","1.89"
2010,"019","24","San Luis Potosí","029","San Martín Chalchicuautla","24029","Porcentaje de población en pobreza extrema","22,005","44.86"
2015,"019","24","San Luis Potosí","029","San Martín Chalchicuautla","24029","Porcentaje de población en pobreza extrema","19,882","26.25"
2010,"019","24","San Luis Potosí","030","San Nicolás Tolentino","24030","Porcentaje de población en pobreza extrema","4,816","21.25"
2015,"019","24","San Luis Potosí","030","San Nicolás Tolentino","24030","Porcentaje de población en pobreza extrema","5,262","9.51"
2010,"019","24","San Luis Potosí","034","San Vicente Tancuayalab","24034","Porcentaje de población en pobreza extrema","13,655","24.44"
2015,"019","24","San Luis Potosí","034","San Vicente Tancuayalab","24034","Porcentaje de población en pobreza extrema","15,285","18.90"
2010,"019","24","San Luis Potosí","031","Santa Catarina","24031","Porcentaje de población en pobreza extrema","12,571","48.81"
2015,"019","24","San Luis Potosí","031","Santa Catarina","24031","Porcentaje de población en pobreza extrema","11,985","53.35"
2010,"019","24","San Luis Potosí","032","Santa María del Río","24032","Porcentaje de población en pobreza extrema","38,426","20.72"
2015,"019","24","San Luis Potosí","032","Santa María del Río","24032","Porcentaje de población en pobreza extrema","42,217","10.36"
2010,"019","24","San Luis Potosí","033","Santo Domingo","24033","Porcentaje de población en pobreza extrema","11,385","14.49"
2015,"019","24","San Luis Potosí","033","Santo Domingo","24033","Porcentaje de población en pobreza extrema","10,562","9.30"
2010,"019","24","San Luis Potosí","035","Soledad de Graciano Sánchez","24035","Porcentaje de población en pobreza extrema","273,214","3.72"
2015,"019","24","San Luis Potosí","035","Soledad de Graciano Sánchez","24035","Porcentaje de población en pobreza extrema","309,958","1.09"
2010,"019","24","San Luis Potosí","036","Tamasopo","24036","Porcentaje de población en pobreza extrema","29,673","23.04"
2015,"019","24","San Luis Potosí","036","Tamasopo","24036","Porcentaje de población en pobreza extrema","32,672","13.99"
2010,"019","24","San Luis Potosí","037","Tamazunchale","24037","Porcentaje de población en pobreza extrema","111,881","31.41"
2015,"019","24","San Luis Potosí","037","Tamazunchale","24037","Porcentaje de población en pobreza extrema","93,754","22.39"
2010,"019","24","San Luis Potosí","038","Tampacán","24038","Porcentaje de población en pobreza extrema","16,270","40.67"
2015,"019","24","San Luis Potosí","038","Tampacán","24038","Porcentaje de población en pobreza extrema","13,840","26.05"
2010,"019","24","San Luis Potosí","039","Tampamolón Corona","24039","Porcentaje de población en pobreza extrema","14,166","51.76"
2015,"019","24","San Luis Potosí","039","Tampamolón Corona","24039","Porcentaje de población en pobreza extrema","16,806","28.79"
2010,"019","24","San Luis Potosí","040","Tamuín","24040","Porcentaje de población en pobreza extrema","40,739","11.55"
2015,"019","24","San Luis Potosí","040","Tamuín","24040","Porcentaje de población en pobreza extrema","40,109","12.77"
2010,"019","24","San Luis Potosí","012","Tancanhuitz","24012","Porcentaje de población en pobreza extrema","20,360","39.78"
2015,"019","24","San Luis Potosí","012","Tancanhuitz","24012","Porcentaje de población en pobreza extrema","20,525","31.95"
2010,"019","24","San Luis Potosí","041","Tanlajás","24041","Porcentaje de población en pobreza extrema","21,035","55.14"
2015,"019","24","San Luis Potosí","041","Tanlajás","24041","Porcentaje de población en pobreza extrema","20,075","50.28"
2010,"019","24","San Luis Potosí","042","Tanquián de Escobedo","24042","Porcentaje de población en pobreza extrema","15,680","28.60"
2015,"019","24","San Luis Potosí","042","Tanquián de Escobedo","24042","Porcentaje de población en pobreza extrema","14,908","18.10"
2010,"019","24","San Luis Potosí","043","Tierra Nueva","24043","Porcentaje de población en pobreza extrema","8,397","27.47"
2015,"019","24","San Luis Potosí","043","Tierra Nueva","24043","Porcentaje de población en pobreza extrema","9,536","12.17"
2010,"019","24","San Luis Potosí","044","Vanegas","24044","Porcentaje de población en pobreza extrema","7,656","17.01"
2015,"019","24","San Luis Potosí","044","Vanegas","24044","Porcentaje de población en pobreza extrema","7,756","17.62"
2010,"019","24","San Luis Potosí","045","Venado","24045","Porcentaje de población en pobreza extrema","15,047","15.91"
2015,"019","24","San Luis Potosí","045","Venado","24045","Porcentaje de población en pobreza extrema","13,689","8.35"
2010,"019","24","San Luis Potosí","051","Villa Hidalgo","24051","Porcentaje de población en pobreza extrema","13,479","16.51"
2015,"019","24","San Luis Potosí","051","Villa Hidalgo","24051","Porcentaje de población en pobreza extrema","15,056","7.32"
2010,"019","24","San Luis Potosí","052","Villa Juárez","24052","Porcentaje de población en pobreza extrema","11,145","23.57"
2015,"019","24","San Luis Potosí","052","Villa Juárez","24052","Porcentaje de población en pobreza extrema","10,322","15.63"
2010,"019","24","San Luis Potosí","056","Villa de Arista","24056","Porcentaje de población en pobreza extrema","18,202","21.16"
2015,"019","24","San Luis Potosí","056","Villa de Arista","24056","Porcentaje de población en pobreza extrema","15,051","11.39"
2010,"019","24","San Luis Potosí","046","Villa de Arriaga","24046","Porcentaje de población en pobreza extrema","16,309","23.41"
2015,"019","24","San Luis Potosí","046","Villa de Arriaga","24046","Porcentaje de población en pobreza extrema","17,228","11.36"
2010,"019","24","San Luis Potosí","047","Villa de Guadalupe","24047","Porcentaje de población en pobreza extrema","10,096","22.03"
2015,"019","24","San Luis Potosí","047","Villa de Guadalupe","24047","Porcentaje de población en pobreza extrema","9,832","14.29"
2010,"019","24","San Luis Potosí","049","Villa de Ramos","24049","Porcentaje de población en pobreza extrema","33,077","24.15"
2015,"019","24","San Luis Potosí","049","Villa de Ramos","24049","Porcentaje de población en pobreza extrema","25,372","18.65"
2010,"019","24","San Luis Potosí","050","Villa de Reyes","24050","Porcentaje de población en pobreza extrema","48,373","14.61"
2015,"019","24","San Luis Potosí","050","Villa de Reyes","24050","Porcentaje de población en pobreza extrema","54,374","5.61"
2010,"019","24","San Luis Potosí","048","Villa de la Paz","24048","Porcentaje de población en pobreza extrema","5,295","5.68"
2015,"019","24","San Luis Potosí","048","Villa de la Paz","24048","Porcentaje de población en pobreza extrema","5,314","4.25"
2010,"019","24","San Luis Potosí","054","Xilitla","24054","Porcentaje de población en pobreza extrema","56,623","48.11"
2015,"019","24","San Luis Potosí","054","Xilitla","24054","Porcentaje de población en pobreza extrema","43,652","29.21"
2010,"019","24","San Luis Potosí","055","Zaragoza","24055","Porcentaje de población en pobreza extrema","27,030","17.01"
2015,"019","24","San Luis Potosí","055","Zaragoza","24055","Porcentaje de población en pobreza extrema","29,665","5.69"
2010,"019","25","Sinaloa","001","Ahome","25001","Porcentaje de población en pobreza extrema","437,352","3.95"
2015,"019","25","Sinaloa","001","Ahome","25001","Porcentaje de población en pobreza extrema","462,049","1.86"
2010,"019","25","Sinaloa","002","Angostura","25002","Porcentaje de población en pobreza extrema","52,438","5.59"
2015,"019","25","Sinaloa","002","Angostura","25002","Porcentaje de población en pobreza extrema","48,111","1.96"
2010,"019","25","Sinaloa","003","Badiraguato","25003","Porcentaje de población en pobreza extrema","30,514","25.34"
2015,"019","25","Sinaloa","003","Badiraguato","25003","Porcentaje de población en pobreza extrema","18,540","17.57"
2010,"019","25","Sinaloa","007","Choix","25007","Porcentaje de población en pobreza extrema","27,807","29.20"
2015,"019","25","Sinaloa","007","Choix","25007","Porcentaje de población en pobreza extrema","28,046","11.64"
2010,"019","25","Sinaloa","004","Concordia","25004","Porcentaje de población en pobreza extrema","27,706","10.91"
2015,"019","25","Sinaloa","004","Concordia","25004","Porcentaje de población en pobreza extrema","23,181","3.95"
2010,"019","25","Sinaloa","005","Cosalá","25005","Porcentaje de población en pobreza extrema","16,287","21.87"
2015,"019","25","Sinaloa","005","Cosalá","25005","Porcentaje de población en pobreza extrema","9,551","11.59"
2010,"019","25","Sinaloa","006","Culiacán","25006","Porcentaje de población en pobreza extrema","872,228","3.47"
2015,"019","25","Sinaloa","006","Culiacán","25006","Porcentaje de población en pobreza extrema","951,455","1.23"
2010,"019","25","Sinaloa","010","El Fuerte","25010","Porcentaje de población en pobreza extrema","98,976","9.85"
2015,"019","25","Sinaloa","010","El Fuerte","25010","Porcentaje de población en pobreza extrema","99,266","5.72"
2010,"019","25","Sinaloa","008","Elota","25008","Porcentaje de población en pobreza extrema","45,742","9.12"
2015,"019","25","Sinaloa","008","Elota","25008","Porcentaje de población en pobreza extrema","53,719","2.74"
2010,"019","25","Sinaloa","009","Escuinapa","25009","Porcentaje de población en pobreza extrema","59,770","7.22"
2015,"019","25","Sinaloa","009","Escuinapa","25009","Porcentaje de población en pobreza extrema","59,095","4.87"
2010,"019","25","Sinaloa","011","Guasave","25011","Porcentaje de población en pobreza extrema","300,409","6.11"
2015,"019","25","Sinaloa","011","Guasave","25011","Porcentaje de población en pobreza extrema","281,634","3.86"
2010,"019","25","Sinaloa","012","Mazatlán","25012","Porcentaje de población en pobreza extrema","450,213","2.74"
2015,"019","25","Sinaloa","012","Mazatlán","25012","Porcentaje de población en pobreza extrema","531,615","1.36"
2010,"019","25","Sinaloa","013","Mocorito","25013","Porcentaje de población en pobreza extrema","50,532","12.00"
2015,"019","25","Sinaloa","013","Mocorito","25013","Porcentaje de población en pobreza extrema","36,780","8.16"
2010,"019","25","Sinaloa","018","Navolato","25018","Porcentaje de población en pobreza extrema","140,266","3.84"
2015,"019","25","Sinaloa","018","Navolato","25018","Porcentaje de población en pobreza extrema","172,768","2.37"
2010,"019","25","Sinaloa","014","Rosario","25014","Porcentaje de población en pobreza extrema","50,065","7.46"
2015,"019","25","Sinaloa","014","Rosario","25014","Porcentaje de población en pobreza extrema","53,439","3.43"
2010,"019","25","Sinaloa","015","Salvador Alvarado","25015","Porcentaje de población en pobreza extrema","87,718","3.40"
2015,"019","25","Sinaloa","015","Salvador Alvarado","25015","Porcentaje de población en pobreza extrema","74,430","1.46"
2010,"019","25","Sinaloa","016","San Ignacio","25016","Porcentaje de población en pobreza extrema","23,757","10.88"
2015,"019","25","Sinaloa","016","San Ignacio","25016","Porcentaje de población en pobreza extrema","18,657","6.16"
2010,"019","25","Sinaloa","017","Sinaloa","25017","Porcentaje de población en pobreza extrema","87,996","15.57"
2015,"019","25","Sinaloa","017","Sinaloa","25017","Porcentaje de población en pobreza extrema","70,019","7.62"
2010,"019","26","Sonora","001","Aconchi","26001","Porcentaje de población en pobreza extrema","2,637","2.21"
2015,"019","26","Sonora","001","Aconchi","26001","Porcentaje de población en pobreza extrema","2,862","1.67"
2010,"019","26","Sonora","002","Agua Prieta","26002","Porcentaje de población en pobreza extrema","80,103","4.17"
2015,"019","26","Sonora","002","Agua Prieta","26002","Porcentaje de población en pobreza extrema","87,269","2.59"
2010,"019","26","Sonora","003","Alamos","26003","Porcentaje de población en pobreza extrema","27,503","20.25"
2015,"019","26","Sonora","003","Alamos","26003","Porcentaje de población en pobreza extrema","24,054","10.38"
2010,"019","26","Sonora","004","Altar","26004","Porcentaje de población en pobreza extrema","9,672","5.74"
2015,"019","26","Sonora","004","Altar","26004","Porcentaje de población en pobreza extrema","9,956","4.06"
2010,"019","26","Sonora","005","Arivechi","26005","Porcentaje de población en pobreza extrema","1,219","4.14"
2015,"019","26","Sonora","005","Arivechi","26005","Porcentaje de población en pobreza extrema","1,209","6.53"
2010,"019","26","Sonora","006","Arizpe","26006","Porcentaje de población en pobreza extrema","3,027","1.29"
2015,"019","26","Sonora","006","Arizpe","26006","Porcentaje de población en pobreza extrema","2,783","1.14"
2010,"019","26","Sonora","007","Atil","26007","Porcentaje de población en pobreza extrema","624","0.74"
2015,"019","26","Sonora","007","Atil","26007","Porcentaje de población en pobreza extrema","604","0.12"
2010,"019","26","Sonora","008","Bacadéhuachi","26008","Porcentaje de población en pobreza extrema","1,251","5.86"
2015,"019","26","Sonora","008","Bacadéhuachi","26008","Porcentaje de población en pobreza extrema","1,126","3.95"
2010,"019","26","Sonora","009","Bacanora","26009","Porcentaje de población en pobreza extrema","781","5.61"
2015,"019","26","Sonora","009","Bacanora","26009","Porcentaje de población en pobreza extrema","833","1.07"
2010,"019","26","Sonora","010","Bacerac","26010","Porcentaje de población en pobreza extrema","1,464","7.77"
2015,"019","26","Sonora","010","Bacerac","26010","Porcentaje de población en pobreza extrema","1,421","5.43"
2010,"019","26","Sonora","011","Bacoachi","26011","Porcentaje de población en pobreza extrema","1,633","1.52"
2015,"019","26","Sonora","011","Bacoachi","26011","Porcentaje de población en pobreza extrema","1,613","2.46"
2010,"019","26","Sonora","013","Banámichi","26013","Porcentaje de población en pobreza extrema","1,633","1.77"
2015,"019","26","Sonora","013","Banámichi","26013","Porcentaje de población en pobreza extrema","1,675","0.65"
2010,"019","26","Sonora","015","Bavispe","26015","Porcentaje de población en pobreza extrema","1,449","1.99"
2015,"019","26","Sonora","015","Bavispe","26015","Porcentaje de población en pobreza extrema","1,513","3.49"
2010,"019","26","Sonora","014","Baviácora","26014","Porcentaje de población en pobreza extrema","3,542","1.50"
2015,"019","26","Sonora","014","Baviácora","26014","Porcentaje de población en pobreza extrema","3,443","0.72"
2010,"019","26","Sonora","071","Benito Juárez","26071","Porcentaje de población en pobreza extrema","20,613","12.86"
2015,"019","26","Sonora","071","Benito Juárez","26071","Porcentaje de población en pobreza extrema","22,410","5.10"
2010,"019","26","Sonora","016","Benjamín Hill","26016","Porcentaje de población en pobreza extrema","5,492","5.09"
2015,"019","26","Sonora","016","Benjamín Hill","26016","Porcentaje de población en pobreza extrema","5,441","2.31"
2010,"019","26","Sonora","012","Bácum","26012","Porcentaje de población en pobreza extrema","23,887","6.89"
2015,"019","26","Sonora","012","Bácum","26012","Porcentaje de población en pobreza extrema","22,520","6.61"
2010,"019","26","Sonora","017","Caborca","26017","Porcentaje de población en pobreza extrema","79,312","3.68"
2015,"019","26","Sonora","017","Caborca","26017","Porcentaje de población en pobreza extrema","89,457","3.09"
2010,"019","26","Sonora","018","Cajeme","26018","Porcentaje de población en pobreza extrema","410,005","2.86"
